record_id,type,sub_type,listPrice,price_tier,price_per_sqft,sqft,lot_sqft,lot_size_tier,beds,baths,baths_full,garage,stories,bed_bath_config,year_built,property_age,property_era,is_new_construction,listing_description,listing_text_word_count,listing_text_richness,data_source,scrape_date,dataset_version
24cabfdff1350c,Single Family,,312900.0,Mid-Market ($250-350K),153.38,2040.0,8712.0,Standard (3K-10.9K sqft / <0.25ac),3,2,2,2,2,3BR / 2BA,1993,33,Established (26-50 yrs),0,"Welcome to your inviting Marion home featuring a spacious airy & bright floor plan. If being very close to Novak Elementary School and [Redacted Person] high schools are important to you then you'll love this property. This maintained home greets you with vaulted ceilings and skylights, flooding the space with natural light, the kitchen and dining area flow seamlessly into the family room and you have direct access to your Screened in Porch, patio, deck & backyard from main level. A convenient half bathroom and laundry complete the first floor. Upstairs, the boasting primary suite shows off it's vaulted ceilings, full bath & walk-in closet and two additional bedrooms and a second full bathroom with skylights. The lower level offers a spacious Rec room, perfect for a home theater, game room or additional living space and plenty of storage space. A freshly painted deck and brick patio provide additional outdoor entertaining space. Recent updates include a newly shingled roof (2022), newer carpet (2022) and new water heater in 2025. The home also features a large 12' x 16"" shed offering abundant storage space, it's like having a 3 car garage; only better because you don't have to feel bad for filling it up with everything except your car! Enjoy the convenience of nearby parks, shopping and restaurants just minutes from downtown Marion, close to Hwy 13 & County Home Rd. *There are some virtually staged or altered photos",238,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
c27fc7ef5f5186,Single Family,,163000.0,Mid-Entry ($150-250K),215.61,756.0,6164.0,Standard (3K-10.9K sqft / <0.25ac),2,1,1,2,,2BR / 1BA,1930,96,Mature (51-100 yrs),0,"Charming & Updated Home in Newton . Welcome to 217 W 10th St S in Newton. A cute, affordable and cozy 2-bedroom, 1-bathroom home that's full of opportunity and value!. Step inside to find brand-new flooring and fresh interior paint, giving this home a clean, modern feel that's move-in ready. The layout is warm and inviting, perfect for first-time buyers, downsizers, or investors looking for a solid property. Downstairs, the walkout basement offers incredible potential! Create a second living area, entertainment space, or transform it into a spacious primary suite with a walk-in closet - the possibilities are endless. Affordable living with room to grow Updated interior finishes. Convenient Newton location. This is the perfect blend of charm, updates, and future potential - don't miss your chance to make it yours!",131,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
5ac8069d31b994,Condo,condo,114900.0,Affordable ($100-150K),128.24,896.0,,Unknown,2,1,1,,,2BR / 1BA,1979,47,Established (26-50 yrs),0,Just off Melrose Ave lies this 2 bed 1 bath condo. Open plan in the main living with a small deck off of the back to enjoy outside as well. Great opportunity for an investment or a personal residence. Come see it today!,43,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
35130e84db26c6,Condo,condo,215000.0,Mid-Entry ($150-250K),226.32,950.0,,Unknown,2,1,1,,,2BR / 1BA,2007,19,Modern (11-25 yrs),0,"Attractive 2-bedroom, 1-bath condo in a sought-after North Liberty location. This well-cared-for home features 950 square feet of comfortable living space with an open, welcoming feel. The living area includes a fireplace, ideal for cozy nights in. A 1-car attached garage adds convenience, along with the ease of low-maintenance living. Perfect for both homeowners and investors who want to be near shopping, restaurants, and all that North Liberty has to offer.",71,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
9115878b55f0ac,Single Family,,188500.0,Mid-Entry ($150-250K),163.91,1150.0,9378.0,Standard (3K-10.9K sqft / <0.25ac),2,1,1,2,,2BR / 1BA,1920,106,Historic (100+ yrs),0,"Welcome to 606 E 9th St S in Newton - Nearly every surface has been thoughtfully refreshed, creating a space that feels clean, comfortable, and truly move-in ready. Step inside and you'll immediately notice something the photos can't fully capture - this home feels warm and inviting. The galley kitchen is both practical and charming, featuring quality appliances and an efficient layout that makes everyday cooking simple and enjoyable. The spacious dining room offers incredible flexibility. Whether you envision it as a formal dining area, cozy family room, or even a generously sized main-level bedroom, the possibilities are yours. Sliding glass doors fill the space with natural light and provide easy access to the backyard - perfect for entertaining, relaxing, or enjoying quiet mornings at home.Upstairs, the roomy primary bedroom offers abundant closet space and a peaceful retreat at the end of the day. An oversized 720-square-foot one-car garage with room for everything - tools, toys, hobbies, storage, and more. The workbench and cabinets stay, making it ideal for projects and organization from day one.From the thoughtful updates to the meticulous care throughout, this isn't just a house - it's a home that's been loved. And now it's ready for its next chapter.",203,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
89a015d50e07ac,Single Family,,169900.0,Mid-Entry ($150-250K),113.04,1503.0,8712.0,Standard (3K-10.9K sqft / <0.25ac),3,2,1,2,2,3BR / 2BA,1958,68,Mature (51-100 yrs),0,"Welcome to this spacious one-and-a-half-story home! With 3 bedrooms, plus a 4th non-conforming bedroom in the finished basement, 2 bathrooms and a detached 2-car garage! From the cozy entryway with a coat closet, find the spacious living and dining area, both carpeted. The main level also includes a bedroom and a 3/4 bath. The fully equipped kitchen includes a refrigerator, microwave, dishwasher, and range, plus a pantry closet! A peninsula with barstools offers additional seating, perfect for extra counter space/any use alongside the dining room. Upstairs offers the two large bedrooms with hardwood floors and ample closet space. The finished basement includes a family/entertainment room, a non-conforming 4th bedroom, laundry, and extra storage. A neat feature are laundry chutes in the main and upper levels that connect to the laundry room in the finished basement. Outside, enjoy a concrete patio and the garage with an attached storage area that has its own doors, perfect for lawn equipment/storage needs. Schedule your private tour today!",163,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
ad1c7d38eb3447,Single Family,,199900.0,Mid-Entry ($150-250K),153.77,1300.0,4792.0,Standard (3K-10.9K sqft / <0.25ac),2,2,2,,1,2BR / 2BA,1921,105,Historic (100+ yrs),0,"Step into timeless character with this beautifully maintained 2-bedroom, 2-bath home located along the historic Washington Boulevard. The home showcases stunning original woodwork, built-ins, and gleaming hardwood floors that add warmth and charm throughout. The kitchen blends classic style with modern updates, featuring original cabinetry, stainless steel appliances, and a newly added high-top bar area overlooking the backyard - perfect for casual dining or entertaining. The updated bathroom offers modern touches while maintaining its vintage charm with a freestanding tub. Relax and unwind on the inviting front porch, surrounded by the shade of mature trees - the perfect spot to enjoy a quiet evening or morning coffee. This home offers a perfect mix of old-world craftsmanship and modern comfort in one of Washington's most desirable neighborhoods just steps away from downtown.",131,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
2acdf6849d885c,Single Family,,379000.0,Upper-Mid ($350-500K),135.36,2800.0,12197.0,Large (0.25-1 acre),4,3,2,2,,4BR / 3BA,1981,45,Established (26-50 yrs),0,"Nestled in a quiet, family-friendly neighborhood, this 4-bedroom, 3-bath home checks all the boxes. Beautiful hardwood floors extend throughout the living room, dining room, kitchen, and primary suite. The welcoming living room is ideal for entertaining or relaxing with family, complete with a cozy wood-burning fireplace. The layout flows seamlessly into the dining room and connects to the kitchen, which features stainless steel appliances, cherry wood cabinets, granite countertops, a gas cooktop, and patio doors leading to a multi-level deck perfect for outdoor enjoyment. The main level also includes two spacious bedrooms and a full bathroom. The upper level is dedicated to the primary suite, offering a luxurious ensuite with heated tile floors, a large soaking tub, a separate oversized shower, a private water closet, a double-sink vanity, and a roomy walk-in closet. The lower level provides a large family room, a laundry room, an additional spacious bedroom, a 3/4 bathroom, and ample storage throughout.",155,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
c2ffd63708cd1d,Single Family,,239900.0,Mid-Entry ($150-250K),217.3,1104.0,10803.0,Standard (3K-10.9K sqft / <0.25ac),3,2,1,1,1,3BR / 2BA,1955,71,Mature (51-100 yrs),0,"Conveniently located in the heart of Des Moines, this well-kept 3-bedroom ranch offers quick access to the VA Hospital, major shopping areas, grocery stores, and a variety of local amenities. The home features a functional layout with comfortable living spaces throughout. The lower level provides valuable additional square footage, including ample storage space and an informal non-conforming bedroom or flex room. Outside, the fenced yard offers convenience for pets and a spacious backyard ideal for outdoor entertaining, recreation, or relaxation. This property presents an excellent opportunity for buyers seeking a centrally located home with practical features and everyday convenience. [Redacted Contact] for a showing!",104,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
e66c19ff824c5c,Single Family,,570000.0,Premium ($500-750K),202.63,2813.0,8276.0,Standard (3K-10.9K sqft / <0.25ac),4,4,3,,2,4BR / 4BA,2014,12,Modern (11-25 yrs),0,"Beautiful two-story home in Country Club Estates neighborhood on the west side of Iowa City. Walking distance to Weber Elementary. The $410 yearly HOA membership includes access to the heated pool, tennis, pickleball, basketball courts and playground, making this one of Iowa City's most desirable neighborhoods. This home has 4 bedrooms, 3.5 baths and lots of natural light. The main floor features an open concept kitchen, dining room, and living room with a gas fireplace and beautiful hardwood floors. Also included on the main floor is a mudroom, two coat closets, a half bath, and an office with French doors. Kitchen has quartz counters, an island, and a walk-in pantry. Open staircase to the second floor. The second floor has the master suite, 2 extra bedrooms, a hall bath, a spacious laundry room, linen closet, and a small flex room. Master suite features his and her closets, as well as tons of storage in the bathroom. Basement has a large family room, a fourth bedroom, and a full bathroom. Beautiful, roofed porch addition professionally built in 2024 with all-weather TimberTech decking and aluminum railing, making it an easy to maintain space. Porch is built to be converted to a screened porch, if new owner desires. The exterior of the home features a fenced in back yard and a large driveway with a basketball hoop.",224,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
